Id,artist,album,title,Genre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,The Rope River Blues Band,Smith Enjoys a Full Bush.,Weatherman,SoulRB-Country-Folk-Pop-Experimental-Rock-Blues,Avant-Garde,melancholy,love to death,Ivanhoe,czHit,my pleasuredome,oni pout,the Beowulfs choice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363,Cold Cave,Live at WFMU on Choking On Cufflinks 2/14/09,Love Comes Close,Electronic-Rock,indie,Bagel,somafm,flowing,constricted,beautiful,synthpop,80s,elizabeth marie lester,elizabeth lester,electronic,2009,lizvelrene2009,new order goddamn,neworderrippoff,AJs Indie,fisse del momento,Falling short,eileikbateidountoun,redrage keys,1Live Fiehe,new order esque,shanes favs,my 2000s,Black Celebration,Prom,woxy,Infatuation,RedRage Classics,american,2000s,Calming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1364,Blue Stork,END,END,Electronic,female vocalists,electronic,danish,triphop,stuff I should be able to inject directly into my blood,electronica,trip hop,favorites,Dreamy,magic,loooove,alternative,depressingly-uplifting,chillout,3 stars,dr who,doctor who,represents me,indie,songs that i will still be listening to in a billion years,heaven voice,songs to make love to if i ever made love with the music on,Goosebump Songs,CristobalCobol,CristobalCobolSpecial,makes me faint,dirsturbed,mmh thats it right there,ambient,j:dream,foryouyou,stare into the sunset and look srs,sensualism,karos allerliebste lieblingslieder,stare into the sunset and look,bjork chill,Favorite,best,chillax,uptempo,Masterpiece,chill,dream pop,beautiful,Blue Foundation,denmark,HoS,electro,scratches,if you fall in love with me you should know these songs by heart,sadhappy,pop,int,electronica  dance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1365,Bit Shifter,Information Chase,Particle Charge,Electronic,chiptune,electronic,chiptunes,8bit,Chipmusic,electronica,8 bit,bit shifter,instrumental,bitpop,techno,gameboy,electro,00s,geek music,Sounds like a video game,catchy,8,8 bit peoples,cheap,persehullu32,bittunes,new stuff i love,heard on lastfm,hi-energy,happy game,gland,cradelectro,n10-8-bit,n10-chiptune,spielzeugmusik,slordig,bit shifter - particle charge,toothbrush2009,VVG,happy,favorites,fun,blip blop,NYC,adorable,video game,interesting,experimental,New York City,Geeky,2002,2000s,Playful,chip,8bit micromusic,micromusic,geek,8bitpeoples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1366,The Easton Ellises,EP One,Glitches,Electronic,2008,quarkzangsun v1,alternative,unsung gems,60s Beat Pop Indie,00s,quarkzangsun play,vacuum boots,AMG Pick,teg tag,2k8 mix,Scootervonhootanany,top 08 song,victorian funk,tracking 2008,Foster bar,chaser i,Software Development,in with the new,sunday afternoon perfect,prozdor,replica sun machine,zicbouge,maple day getaway,rising through,radio as i want it,2 from each,annesita,Mellow,indie,indie pop,female vocals,happy,british,Retro,male vocals,easy,2000s,technology,glitches,3,check into,calma,tobuy,bugs,combat baby,rayharel,rock like it should be,jesus etc,best of 2008,trago,nebbia,ghplus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1367,Bit Shifter,BACKUP11 - Platine festival Compilation,Reformat The Planet,Electronic,8bit,electronic,8-bit,happy,chiptunes,explosive,bit shifter,hopeful,video game music,8 bit,8bitpeoples,electronica,bloop,bit,8 bit peoples,discovered on facebook,up,8,libertyrose,lsdj,hilarisch,happy-effect-song,blij,i could dance to this one,video gamey,moja,nintendoic,loras,michewwe techno,slordig,Scholars and Fellows Recommended,8bit chip,Uplifting,digital,instrumental,dance,synthpop,electro,fun,upbeat,Recommended,Jam,hyper,coding,Retro,Rad,00s,Chipmusic,Cool music,Playful,astronomy,8bit micromusic,micromusic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1368,The Kandis Project,Always On Your Side,Be Sweet,Electronic,soul,oldies,Love,if every day was like spring,pop,dance,60s Motown,Ion B radio,how sweet it is,sae,as good as it gets,wee gems,top quality,n,Vocal Music,tamla,Male Singers,my kind of attitude,to be loved by you,radio hugh,touse,We Got Soul,gig songs,michigan connections,detroit connections,motown tag,Oldies Tag,the very best of the 60s,Grooving Mot Rolling,rock,blues,swing,rnb,vocal,cover,rhythm and blues,american,beautiful,male,jazzy,live,60s,sweet,Dreamy,r&b,Feel Good Music,male vocalists,northern soul,male vocal,Old School soul,60's,1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1369,Bit Shifter,Information Chase,Activation Theme,Electronic,chiptune,8bit,electronic,chiptunes,8bitpeoples,8 bit,electronica,bit shifter,Chipmusic,fun,bitpop,instrumental,lsdj,8bit micromusic,genius,00s,8 bit peoples,moja,tasssty,officially awesome,Chip Tune,Sounds like a video game,compute,360shift,8-bit pop,music I listen to at work,pop-infused,pop-inspired,sounds like it should be in a fantasy movie soundtrack,sounds like a theme song for children a la sesame street,bit shifter - activation theme,sweetncatchy,aufpahasmp3spieler,pop,electropop,experimental,favorites,upbeat,NYC,Rad,New York City,Electro Pop,:D,Playful,micromusic,Favourite song,refreshing,happy dance,2006,Good-Natured,ending,alice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1370,Cornelius,The WIRED CD: Rip. Sample. Mash. Share.,Wataridori 2,Electronic,japan,triphop,electronic,copyleft,cornelius,creative commons,00s,chill,japanese,alternative,guanxiao,free music,instrumental,lap dance,wantlist,music to have on,StudyMusic,electrifying,ascending,Alternative  Punk,browserplay,my lounge room,nblue,CristobalCobol,riding in my dirigible,armchair techno,metro downtempo,electro with soul,Nan Desu Ka,boom boom satellite,concinnitas,japanese chocolate,chillout,ambient,cool,indie pop,fun,melodious,relaxing,beautiful,synth pop,Tag,indie electronic,jazz fusion,big beat,late night,work,minimalism,synthesizer,no lyrics,computer,ambient breakbeat electronica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1371,Dan Deacon,Live at Primavera Sound 2009 on WFMU,Of the Mountains,Electronic,electronic,teen wolf soundtrack,wild,8 of 10 stars,lap-pop,compulsive repeat listenings,ear orgasm,xylo,tribal drumming,What I want,my gang 09,i want to make a music video for this,varied instrumentation,hey hey hey ya,friendsofthekingofrummelpop,gut gefunden,workout jams,beep boop,personal favourites,party time,kick ass,xylophone,Synthetic,trippy,whimsical,dance party,pretty,indie electronic,experimental,dance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1372,DJ Spooky,Of Water and Ice,Nocturne,Electronic,secretagent,ninja tune,chillout,electronic,electronica,chill,trip hop,exp tracks,desolate moods,trip-hip-hop,blow the whistle,chilli-chilli-chilli,Chez Jez,dark and beautiful,thats the breaks,jazzy flavoured,rainy day bittersweet blues,brisk sound,Dark and Fizzy,colgado,electro-flute beats,aguilar1080,nouveau easy,indie electronic soft,alternativetrip-hop,wity hop,Next Mix,Mellow,groovy,techno,Killer Beats,experimental,downtempo,Awesome,trip-hop,genius,Recommended,atmospheric,weird,melody,interesting,braindance,nu-jazz,space age,trancey,Abstract Beats,loved,23,composition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1373,pink,Dexter's Pinkboratory,magical shower outrun,Electronic,pop,electronica,Love,electro,female vocalists,free download,video game sounds,Hip-Hop,electronic,Magical Shower Outrun,Pop-Rock,Nintendocore,insane,Chipmusic,nintendo,tatu,Love it,commodore 64,loved,scenemusic,arcade,mierda,gameboy music,My pop,lastfmrecommend,Pink - Magical Shower Outrun,Pink - Magicle Shower Outrun,yabanc,80s,punk,instrumental,dance,alternative rock,chip,Soundtrack,fun,USA,japan,quirky,upbeat,pop rock,synth pop,game,cute,chiptune,Yay,90s,demoscene,My Favourite Artists,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1374,happiness in aeroplanes,Hunted Like A Ghost Machine,white noise,Electronic,experimental,horror jazz,electronic,from mcurtains,another planet,elevator to hell,jupiter,a7,lsd sound,noise martinis,if you think you are fucked up you should listen to this,An Electric Storm In Hell - The White Noise,you noise ay scream as the wounds fester in the newsun,thank you drive thru this is mental,Multi Story,psychotic breakdown,r52534,jut,Screams,terrifying,avant,insane,weird,freaky,scary,horror,60s,hell,avant garde,Avant-Garde,noise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1375,Band of Mad Women,Rodopted,Water Song,Electronic,H20 Way Down Below the Ocean,Ef,british folk,modern vs classical,psychedelic folk,irodetheriverwithabeerbottleandapillow,gentle,light,psychedelic,magic,bright,flowing,Sparkling,outside looking in,pine flat,the lesson of flowing,Harald,30 Strand Grass,phantazy,osim,later version almost classical,flute,60s,mccarroll libary,volksville,water sound effects,aibolits patentierte flutewinde riechen nicht,aibolits psychodelia,Nebulous Nearnesses 4:57,Nebulous Nearnesses 2004,water,Mittelalter,folk-rock,crazy,psych folk,Pastoral,elektra,lalala,1968,indigo,The Incredible String Band,Scottish,when I was taking a lot of acid,donavan,rauhoittavia,kivoja,leijuvaa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1376,krackatoa,Monkies in the Temple,Speedracer,Electronic,spooky,film,nz,aus,dark trance,bland,sci fi,luton,ethnic-trance,trance-fusion,dark-trance,gothic-electro,organic-trance,auckland,north shore,lift music,uk electronic,nz emo,nz gothic,expimental,pacific,acoustic-trance,nz-ambient,easy listening,ambient,trance,acoustic,electronic,Progressive,alternative,goth,emo,experimental,Classical,electronica,electro,UK,New Zealand,Gothic,minimal,synth,orchestral,horror,haunting,Background,weird,melody,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1377,krackatoa,Monkies in the Temple,Blood Moon Rising,Electronic-Rock,Kiwi Music,Retro,spooky,film,nz,aus,dark trance,bland,sci fi,luton,ethnic-trance,dark-trance,gothic-electro,organic-trance,auckland,north shore,lift music,uk electronic,nz emo,nz gothic,expimental,pacific,acoustic-trance,nz-ambient,easy listening,trance,acoustic,instrumental,electronic,Progressive,alternative,goth,emo,experimental,Classical,electronica,electro,UK,New Zealand,Gothic,minimal,synth,orchestral,horror,haunting,Background,weird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1378,Björn & Gorden,Electrr,III,Electronic-Rock,Garage House,dance,electronica,male vocalists,anytime is housetime,vocal house,umpa umpa,Dancemania,welcome to the club,it is party time,club,boogie,UK Garage,Chicago House,old skool vibes,Night Music,time and moments 2013,beats made for dancing,why didnt you play this song at my funeral like i asked you to,songs that i will still be listening to in a billion years,i like to sing along,I could listen to this all day,diary 2013,if this were a pokemon i would catch it,thats when i decided to take him home,me and the girls,Wynter Gordon,underwater partyhouse,bloody awesome tune rules in this song,favourite,Canadian,electronic,party,technopop,Soundtrack Of My Life,FUCKING AWESOME,soulful,deep house,best songs ever,Workout,love at first listen,banger,sport,dancetronica,Music to listen to all the time,obsessive songs,songs I absolutely love,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1379,krackatoa,Monkies in the Temple,Look up to the Sky,Electronic,Retro,spooky,film,nz,aus,dark trance,bland,sci fi,luton,ethnic-trance,dark-trance,gothic-electro,organic-trance,auckland,north shore,lift music,uk electronic,nz emo,nz gothic,expimental,pacific,acoustic-trance,nz-ambient,easy listening,ambient,trance,acoustic,electronic,Progressive,alternative,goth,emo,experimental,Classical,electronica,electro,UK,New Zealand,Gothic,minimal,synth,orchestral,horror,haunting,Background,weird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1380,un automne à Lob-Nor,,untitled,Electronic-Rock,neofolk,martial industrial,medieval,dark,apocalyptic folk,darkwave,ambient,AR,industrial,Ritual,martial,atmospheric,ritual medieval ambient,the moon lay hidden beneath a cloud,vibemasters absolute,treasures,ritual music,true ambient music,JKRavensfield,Darc Experimental,amara tanta tyri,UrRu,arnd only,to play in the Dark xD,mooi spiritueel,scream in the darkness,songs to fight,austrian dark ambient,domi bellique,u r r u,epic,esoteric,Gothic,experimental,alternative,female vocalists,melancholic,4ad,neoclassical,electronic,neo-folk,Female Voices,Austria,soundscape,Dead Can Dance,darkfolk,desolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1381,Wisp,Summer,Out Of Season,Electronic,ambient,under the sea,b12,armchair techno,adidaskiller loved,soft,porcelain,out of season,crank,hurtling down a freeway on a racer,wisp,hiccupslow,chill TFO,techno glitch,nov08mix,idmgdchill,electronic glitch hip-hop experimental,New Discoveries,ambient breakbeat,i,anxious,lovely,dark,yes,yeah,positive,chill,downtempo,electronica,experimental,electronic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1382,epsilon not,stone focus,waiting,Electronic,rock,emo,punk,pop punk,fob,alternative,punk rock,the world not waiting,the shizz,fall,falloutboy,it is music you never knew you wanted so bad,Fall Out Boy - The Worlds Not Waiting,Fall out boy the worlds not waiting,evening dose of happy,The Worlds not waiting,Five tired boy,yay-amazing,title is a full sentence,ha nie brzmi jak FOB,FOB - The Worlds Not Waitnig,FaLL ouT boY thE beSt,cowboycore,parenthetical,probably the reason I am going to buy a 20 inch monitor,drunken singalongs,great,ska,indie,pop,cool,indie rock,emocore,american,Random,lol,My Favorites,Good Stuff,Emo rock,jumpy,staind,upset,skatepunk,awesome music,yummy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1383,khonnor,Retork,Blindness Bats,Electronic,post-rock,nice,chill,electronic,Love it,missing someone,sleepy,Mellow,Anodasos tag,Love,snuff time,Khonnor,crying time,fall into dreams-song,nattsudd,trippin electronica,tasssty,you must see a dentist,rex ferric faves,diwadlo,boostah,my favourit chillout,pixies palace,kiss my belly,tracks online,chillout,ambient,indie,indietronica,alternative,shoegaze,alternative rock,new wave,electro,Awesome,hmmm,ambiance,animals,sing,indie ambient,Calme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1384,Sabi,Intelligent Toys: We Make Music,Screaming Bulb (10'3'23),Electronic,scatter funk,chill-step,idm,electronic,rice krispy treats,acid-breaks,vule,weblabel,Organic IDM,Streamable,sutemos,downloadable,fully streamable albums,organic ambient,fully streamable tracks,free downloads,glitch electronica,downloadable tracks,online labels,radio-andree,naked rain,japanese,chillout,ambient,dance,techno,electronica,chill,emotional,beat,organic,free,netlabel,Ambient Electronica,electronic ambient,free download,japanese electronica,Organic electronic,dark electronica,organic electronica,lesser known yet streamable artists,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1385,I.D. & Baobinga,Bass Music Sessions,Red Dust,Electronic,indie,acoustic,indie folk,blues rock,americana,anartfuldodger2011,silver apples moon,radioparadise,radio paradise,travelling,alt-folk,freedom,rock,zicdanse,station 4,ma-so-chi-sta,nye favoritter,Alt-country,colourful song titles,fuck mainstream favorites,stonespirals,2005,drug haze,fish fry,Willis,alternative & punk,sotd19,singer-songwriter,alternative,preference,LOVE LOVE LOVE,Awesome,favorites,male vocalists,male vocals,00s,american,quiet,folk rock,Favorite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1386,Math and Physics Club,Swingin' Singles,Graduation Day,Electronic,seattle,Twee as Fuck,Like,pidors,twee,indie,wants to be the smiths,Y,cantaditas,oh baby,hey song youre so fucking cute,morrissey on valium,math and physics club,Matinee Recordings,emo boy,climbing and laughing,sounds like morrissey,brand new band,discovered thru emule,#NAME?,eighties-ish,winter in the summertime,school sux,Mellow,rock,pop,alternative,american,beautiful,blue,indie-pop,indiepop,twee pop,00s,High School,friends,male vocalists,northwest,loved,Rushmore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1387,Bit Shifter,Information Chase,Chase Init_,Electronic,electronic,8-bit,micromusic,techno,electronica,electro,synth,Chipmusic,8 bit,chiptunes,8bit,the vitamin b12,360shift,nunu,Bitshifter,game giochi bit,under 2 minutes,blips,michewwe techno,8bit chip,spielzeugmusik,I take Ritalin this kind of prescription drug Its not like a drug that fucks you up If anything it makes you normal,Rocks Socks Auditions,mobo bicycle,penspinning,lsdj,8 bit peoples,bit,8,vgm,8bitpeoples,blipblop,gamemusic,8bit micromusic,geek music,:D,bitpop,post-rock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1388,Anamanaguchi,Power Supply,Power Supply,Electronic-Rock,8-bit,electronic,chiptunecore,8bit,synth riffs,intricate rhythms,emphasis on instrumental performance,inventive instrumental arrangements,a synth-electric sonority,8bit rock,Harsh Tasty Beats,busy beats,Dominant Use of Harmony,Meter Complexity,unsyncopated ensemble rhythms,light drum fills,the subtle use of lo-fi samples,heavy use of white noise,better than radiohead songs,summertime ju,8 of 10 stars,indie,instrumental,electronica,fun,Norway,spring,chiptunes,Random,bitpop,electronic music,Chipmusic,bitchin,blippy,electric guitars,jam hot,use of tonal harmonies,a dry recording sound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1389,Guitar Wizards of the Future,Cheese Wizards,Indiana,Electronic,motown,funk,afro armpit funk,70s,oldies,pop,Goin Back to Indiana,Disco,the jackson 5,michael jackson,going back to indiana,funky TIto,gilles style,for my love kris,npta 10,nota 10,usa places,1970s Soul,thebestofmichaeljackson,Going Back  To Indiana-Jackson 5,MJGRL14EV,motown tag,soul tag,the 5,when and where,1970's,jacksons,Jackson 5,motown sound,places,RB,Old School soul,Jackson,seventies,rock n roll,sweet,cute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
